population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower,Country Name,Country Code,gdp_per_capita_ppp,log_gdp,predicted,residual
1,All Population,2,DALYs (Disability-Adjusted Life Years),130,Mexico,3,Both,22,All ages,632,Gout,3,Rate,2021,6.684766475236137,9.76662463271212,4.473818962974151,Mexico,MEX,20782.5877417545,9.941870787301998,21.01529232543851,-14.33052585020237
1,All Population,2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,22,All ages,632,Gout,3,Rate,2021,12.648284215037483,18.254029123560564,8.159620373642072,Oman,OMN,38719.4587682049,10.564097563198937,25.64762141000044,-12.999337194962957
1,All Population,2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,22,All ages,632,Gout,3,Rate,2021,5.317170688189393,7.647871693042668,3.491511205565562,El Salvador,SLV,10809.713399518,9.288200397748765,16.148873080012308,-10.831702391822915
1,All Population,2,DALYs (Disability-Adjusted Life Years),148,Morocco,3,Both,22,All ages,632,Gout,3,Rate,2021,15.35566961169992,22.440491200187108,9.992813324567766,Morocco,MAR,8623.265625,9.062219134722346,14.466496785976531,0.8891728257233886
1,All Population,2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,22,All ages,632,Gout,3,Rate,2021,14.522705368507053,20.08584664976744,9.852726606798958,Algeria,DZA,14496.8654697299,9.581687730538205,18.333815869835618,-3.8111105013285655
1,All Population,2,DALYs (Disability-Adjusted Life Years),128,Guatemala,3,Both,22,All ages,632,Gout,3,Rate,2021,3.981326521863869,5.733494654141169,2.612447801926589,Guatemala,GTM,11825.141273764,9.377983160330121,16.81728421001938,-12.835957688155512
1,All Population,2,DALYs (Disability-Adjusted Life Years),177,Djibouti,3,Both,22,All ages,632,Gout,3,Rate,2021,8.994355253866077,13.091758219609218,5.77219712876994,Djibouti,DJI,5960.10807396825,8.69284389311114,11.716586719238933,-2.7222314653728557
1,All Population,2,DALYs (Disability-Adjusted Life Years),161,Bangladesh,3,Both,22,All ages,632,Gout,3,Rate,2021,9.851786626657391,14.143234648066333,6.187680679766572,Bangladesh,BGD,7441.06913961254,8.914769819063883,13.36877200156998,-3.516985374912588
1,All Population,2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,3,Both,22,All ages,632,Gout,3,Rate,2021,13.62919631302954,20.07389270900319,8.484356606709959,Saudi Arabia,SAU,62690.4966645929,11.04596514678557,29.235009977678615,-15.605813664649075
1,All Population,2,DALYs (Disability-Adjusted Life Years),107,Barbados,3,Both,22,All ages,632,Gout,3,Rate,2021,12.09346353251254,17.33216868145153,8.132291061993294,Barbados,BRB,17682.7314537483,9.780343818248955,19.8127627885073,-7.719299255994759
1,All Population,2,DALYs (Disability-Adjusted Life Years),147,Libya,3,Both,22,All ages,632,Gout,3,Rate,2021,14.296286327720106,20.4890272155518,9.54972843703674,Libya,LBY,12641.5097714075,9.444741104508456,17.314281090291985,-3.0179947625718793
